32;16;10;5;32;5;1510757964;5;255;1510758070;1
32;16;10;5;32;5;1510757966;5;255;1510758072;1
32;16;10;5;32;5;1510757969;5;255;1510758076;1
32;16;10;5;32;5;1510757971;5;255;1510758080;1
32;16;10;5;32;5;1510759006;5;255;1510759116;1
32;16;10;5;32;5;1510759232;5;255;1510759344;1
32;16;10;5;32;5;1510759274;5;255;1510759390;1
32;16;10;5;32;5;1510759349;5;255;1510759456;1
32;16;10;5;32;5;1510760279;5;255;1510760385;1
32;16;10;5;32;5;1510760480;5;255;1510760587;1
32;16;10;5;32;5;1510760489;5;255;1510760595;1
32;16;10;5;32;5;1510760530;5;255;1510760640;1
32;16;10;5;32;5;1510761356;5;255;1510761464;1
32;16;10;5;32;5;1510761693;5;255;1510761804;1
32;16;10;5;32;5;1510761844;5;255;1510761949;1
32;16;10;5;32;5;1510761903;5;255;1510762011;1
32;16;10;5;32;5;1510762557;5;255;1510762661;1
32;16;10;5;32;5;1510762774;5;255;1510762878;1
32;16;10;5;32;5;1510762997;5;255;1510763101;1
32;16;10;5;32;5;1510763036;5;255;1510763140;1
32;16;10;5;32;5;1510763521;5;255;1510763625;1
32;16;10;5;32;5;1510763779;5;255;1510763884;1
32;16;10;5;32;5;1510764035;5;255;1510764139;1
32;16;10;5;32;5;1510764207;5;255;1510764312;1
32;16;10;5;32;5;1510764551;5;255;1510764656;1
32;16;10;5;32;5;1510764725;5;255;1510764829;1
32;16;10;5;32;5;1510765277;5;255;1510765381;1
32;16;10;5;32;5;1510765414;5;255;1510765519;1
32;16;10;5;32;5;1510765775;5;255;1510765879;1
32;16;10;5;32;5;1510765810;5;255;1510765914;1
32;16;10;5;32;5;1510766648;5;255;1510766753;1
32;16;10;5;32;5;1510766792;5;255;1510766897;1
32;16;10;5;32;5;1510766882;5;255;1510766987;1
32;16;10;5;32;5;1510766946;5;255;1510767051;1
32;16;10;5;32;5;1510767905;5;255;1510768010;1
32;16;10;5;32;5;1510767954;5;255;1510768059;1
32;16;10;5;32;5;1510768174;5;255;1510768278;1
32;16;10;5;32;5;1510768260;5;255;1510768364;1
32;16;10;5;32;5;1510768818;5;255;1510768922;1
32;16;10;5;32;5;1510769100;5;255;1510769205;1
32;16;10;5;32;5;1510769348;5;255;1510769452;1
32;16;10;5;32;5;1510769377;5;255;1510769481;1
32;16;10;5;32;5;1510770158;5;255;1510770262;1
32;16;10;5;32;5;1510770197;5;255;1510770302;1
32;16;10;5;32;5;1510770487;5;255;1510770591;1
32;16;10;5;32;5;1510770595;5;255;1510770699;1
32;16;10;5;32;5;1510771282;5;255;1510771386;1
32;16;10;5;32;5;1510771394;5;255;1510771498;1
32;16;10;5;32;5;1510771600;5;255;1510771704;1
32;16;10;5;32;5;1510771628;5;255;1510771732;1
32;16;10;5;32;5;1510772384;5;255;1510772489;1
32;16;10;5;32;5;1510772615;5;255;1510772721;1
32;16;10;5;32;5;1510772703;5;255;1510772807;1
32;16;10;5;32;5;1510772962;5;255;1510773066;1
32;16;10;5;32;5;1510773564;5;255;1510773668;1
32;16;10;5;32;5;1510773897;5;255;1510774001;1
32;16;10;5;32;5;1510773959;5;255;1510774063;1
32;16;10;5;32;5;1510774164;5;255;1510774268;1
32;16;10;5;32;5;1510774823;5;255;1510774928;1
32;16;10;5;32;5;1510775138;5;255;1510775242;1
32;16;10;5;32;5;1510775157;5;255;1510775261;1
32;16;10;5;32;5;1510775220;5;255;1510775325;1
32;16;10;5;32;5;1510775993;5;255;1510776097;1
32;16;10;5;32;5;1510776210;5;255;1510776254;0
32;16;10;5;32;5;1510776320;5;255;1510776424;1
